
 Dense Matrix/Dense Matrix Addition:
   Blaze [MFlop/s]:
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 5
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 5
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 5
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 5
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 5
matrix size: 200 block size: 4, 200 num_iterations: 50 chunk size: 5
     200         2777.68
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 5
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 5
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 5
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 5
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 5
matrix size: 230 block size: 4, 230 num_iterations: 58 chunk size: 5
     230         4419.89
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 5
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 5
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 5
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 5
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 5
matrix size: 264 block size: 4, 264 num_iterations: 66 chunk size: 5
     264         5990.29
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 5
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 5
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 5
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 5
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 5
matrix size: 300 block size: 4, 300 num_iterations: 75 chunk size: 5
     300         8170.72
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 5
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 5
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 5
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 5
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 5
matrix size: 345 block size: 4, 345 num_iterations: 87 chunk size: 5
     345         9600.52
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 8
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 8
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 8
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 8
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 8
matrix size: 396 block size: 4, 396 num_iterations: 99 chunk size: 8
     396         16042.3
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 8
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 8
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 8
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 8
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 8
matrix size: 455 block size: 4, 455 num_iterations: 114 chunk size: 8
     455         22495.5
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 8
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 8
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 8
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 8
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 8
matrix size: 523 block size: 4, 523 num_iterations: 131 chunk size: 8
     523         33350.7
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 8
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 8
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 8
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 8
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 8
matrix size: 600 block size: 4, 600 num_iterations: 150 chunk size: 8
     600         47482.7
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 7
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 7
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 7
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 7
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 7
matrix size: 690 block size: 4, 690 num_iterations: 173 chunk size: 7
     690         66122.8
matrix size: 793 block size: 4, 793 num_iterations: 199 chunk size: 7
matrix size: 793 block size: 4, 793 num_iterations: 199 chunk size: 7
matrix size: 793 block size: 4, 793 num_iterations: 199 chunk size: 7
matrix size: 793 block size: 4, 793 num_iterations: 199 chunk size: 7
matrix size: 793 block size: 4, 793 num_iterations: 199 chunk size: 7
matrix size: 793 block size: 4, 793 num_iterations: 199 chunk size: 7
     793         95564.6
matrix size: 912 block size: 4, 912 num_iterations: 228 chunk size: 9
matrix size: 912 block size: 4, 912 num_iterations: 228 chunk size: 9
matrix size: 912 block size: 4, 912 num_iterations: 228 chunk size: 9
matrix size: 912 block size: 4, 912 num_iterations: 228 chunk size: 9
matrix size: 912 block size: 4, 912 num_iterations: 228 chunk size: 9
matrix size: 912 block size: 4, 912 num_iterations: 228 chunk size: 9
     912         122838
matrix size: 1048 block size: 4, 1024 num_iterations: 524 chunk size: 9
matrix size: 1048 block size: 4, 1024 num_iterations: 524 chunk size: 9
matrix size: 1048 block size: 4, 1024 num_iterations: 524 chunk size: 9
matrix size: 1048 block size: 4, 1024 num_iterations: 524 chunk size: 9
matrix size: 1048 block size: 4, 1024 num_iterations: 524 chunk size: 9
matrix size: 1048 block size: 4, 1024 num_iterations: 524 chunk size: 9
     1048        156688
matrix size: 1200 block size: 4, 1024 num_iterations: 600 chunk size: 9
matrix size: 1200 block size: 4, 1024 num_iterations: 600 chunk size: 9
matrix size: 1200 block size: 4, 1024 num_iterations: 600 chunk size: 9
matrix size: 1200 block size: 4, 1024 num_iterations: 600 chunk size: 9
matrix size: 1200 block size: 4, 1024 num_iterations: 600 chunk size: 9
matrix size: 1200 block size: 4, 1024 num_iterations: 600 chunk size: 9
     1200        218833
matrix size: 1380 block size: 4, 1024 num_iterations: 690 chunk size: 9
matrix size: 1380 block size: 4, 1024 num_iterations: 690 chunk size: 9
matrix size: 1380 block size: 4, 1024 num_iterations: 690 chunk size: 9
matrix size: 1380 block size: 4, 1024 num_iterations: 690 chunk size: 9
matrix size: 1380 block size: 4, 1024 num_iterations: 690 chunk size: 9
matrix size: 1380 block size: 4, 1024 num_iterations: 690 chunk size: 9
     1380        289407
matrix size: 1587 block size: 4, 1024 num_iterations: 794 chunk size: 9
matrix size: 1587 block size: 4, 1024 num_iterations: 794 chunk size: 9
matrix size: 1587 block size: 4, 1024 num_iterations: 794 chunk size: 9
matrix size: 1587 block size: 4, 1024 num_iterations: 794 chunk size: 9
matrix size: 1587 block size: 4, 1024 num_iterations: 794 chunk size: 9
matrix size: 1587 block size: 4, 1024 num_iterations: 794 chunk size: 9
     1587        369358
