
 Dense Matrix/Transpose Dense Matrix Addition:
   Blaze [MFlop/s]:
matrix size: 200 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 200 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 200 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 200 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 200 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 200 block size: 64, 64 num_iterations: 16 chunk size: 1
     200         5115
matrix size: 230 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 230 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 230 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 230 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 230 block size: 64, 64 num_iterations: 16 chunk size: 1
matrix size: 230 block size: 64, 64 num_iterations: 16 chunk size: 1
     230         7546.89
matrix size: 264 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 264 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 264 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 264 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 264 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 264 block size: 64, 64 num_iterations: 25 chunk size: 1
     264         9943.07
matrix size: 300 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 300 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 300 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 300 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 300 block size: 64, 64 num_iterations: 25 chunk size: 1
matrix size: 300 block size: 64, 64 num_iterations: 25 chunk size: 1
     300         12839.7
matrix size: 345 block size: 64, 64 num_iterations: 36 chunk size: 5
matrix size: 345 block size: 64, 64 num_iterations: 36 chunk size: 5
matrix size: 345 block size: 64, 64 num_iterations: 36 chunk size: 5
matrix size: 345 block size: 64, 64 num_iterations: 36 chunk size: 5
matrix size: 345 block size: 64, 64 num_iterations: 36 chunk size: 5
matrix size: 345 block size: 64, 64 num_iterations: 36 chunk size: 5
     345         17096.8
matrix size: 396 block size: 64, 64 num_iterations: 49 chunk size: 3
matrix size: 396 block size: 64, 64 num_iterations: 49 chunk size: 3
matrix size: 396 block size: 64, 64 num_iterations: 49 chunk size: 3
matrix size: 396 block size: 64, 64 num_iterations: 49 chunk size: 3
matrix size: 396 block size: 64, 64 num_iterations: 49 chunk size: 3
matrix size: 396 block size: 64, 64 num_iterations: 49 chunk size: 3
     396         21779.3
matrix size: 455 block size: 64, 64 num_iterations: 64 chunk size: 3
