
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          4036.5
60,12,8,5,8
60,12,8,5,8
60,12,8,5,8
60,12,8,5,8
60,12,8,5,8
60,12,8,5,8
     60          35232.2
69,12,8,6,9
69,12,8,6,9
69,12,8,6,9
69,12,8,6,9
69,12,8,6,9
69,12,8,6,9
     69          48164.9
79,12,8,7,10
79,12,8,7,10
79,12,8,7,10
79,12,8,7,10
79,12,8,7,10
79,12,8,7,10
     79          69893.4
90,12,8,8,12
90,12,8,8,12
90,12,8,8,12
90,12,8,8,12
90,12,8,8,12
90,12,8,8,12
     90          103424
103,12,8,9,13
103,12,8,9,13
103,12,8,9,13
103,12,8,9,13
103,12,8,9,13
103,12,8,9,13
     103         178862
118,12,8,10,15
118,12,8,10,15
118,12,8,10,15
118,12,8,10,15
118,12,8,10,15
118,12,8,10,15
     118         233407
135,12,8,12,17
135,12,8,12,17
135,12,8,12,17
135,12,8,12,17
135,12,8,12,17
135,12,8,12,17
     135         401615
155,12,8,13,20
155,12,8,13,20
155,12,8,13,20
155,12,8,13,20
155,12,8,13,20
155,12,8,13,20
     155         536851
176,12,8,15,22
176,12,8,15,22
176,12,8,15,22
176,12,8,15,22
176,12,8,15,22
176,12,8,15,22
     176         775559
200,12,8,17,25
200,12,8,17,25
200,12,8,17,25
200,12,8,17,25
200,12,8,17,25
200,12,8,17,25
     200         1.15815e+06
230,12,8,20,29
230,12,8,20,29
230,12,8,20,29
230,12,8,20,29
230,12,8,20,29
230,12,8,20,29
     230         1.73201e+06
264,12,8,22,33
264,12,8,22,33
264,12,8,22,33
264,12,8,22,33
264,12,8,22,33
264,12,8,22,33
     264         2.58483e+06
300,12,8,25,38
300,12,8,25,38
300,12,8,25,38
300,12,8,25,38
300,12,8,25,38
300,12,8,25,38
     300         4.91554e+06
345,12,8,29,44
345,12,8,29,44
345,12,8,29,44
345,12,8,29,44
345,12,8,29,44
345,12,8,29,44
     345         5.69482e+06
396,12,8,33,50
396,12,8,33,50
396,12,8,33,50
396,12,8,33,50
396,12,8,33,50
396,12,8,33,50
     396         8.87829e+06
455,12,8,38,57
455,12,8,38,57
455,12,8,38,57
455,12,8,38,57
455,12,8,38,57
455,12,8,38,57
     455         1.4949e+07
523,12,8,44,66
523,12,8,44,66
523,12,8,44,66
523,12,8,44,66
523,12,8,44,66
523,12,8,44,66
     523         2.60628e+07
600,12,8,50,75
600,12,8,50,75
600,12,8,50,75
600,12,8,50,75
600,12,8,50,75
600,12,8,50,75
     600         4.02318e+07
690,12,8,58,87
690,12,8,58,87
690,12,8,58,87
690,12,8,58,87
690,12,8,58,87
690,12,8,58,87
     690         6.23017e+07
793,12,8,67,100
793,12,8,67,100
793,12,8,67,100
793,12,8,67,100
793,12,8,67,100
793,12,8,67,100
     793         9.04885e+07
912,12,8,76,114
912,12,8,76,114
912,12,8,76,114
912,12,8,76,114
912,12,8,76,114
912,12,8,76,114
     912         1.38254e+08
1048,12,8,88,131
1048,12,8,88,131
1048,12,8,88,131
1048,12,8,88,131
1048,12,8,88,131
1048,12,8,88,131
     1048        2.09802e+08
1200,12,8,100,150
1200,12,8,100,150
1200,12,8,100,150
1200,12,8,100,150
1200,12,8,100,150
1200,12,8,100,150
     1200        2.74422e+08
1380,12,8,115,173
1380,12,8,115,173
1380,12,8,115,173
1380,12,8,115,173
1380,12,8,115,173
1380,12,8,115,173
     1380        4.15809e+08
1587,12,8,133,199
1587,12,8,133,199
1587,12,8,133,199
1587,12,8,133,199
1587,12,8,133,199
1587,12,8,133,199
     1587        7.38292e+08
1825,12,8,153,229
1825,12,8,153,229
1825,12,8,153,229
1825,12,8,153,229
1825,12,8,153,229
1825,12,8,153,229
     1825        1.12777e+09
2100,12,8,175,263
2100,12,8,175,263
2100,12,8,175,263
2100,12,8,175,263
2100,12,8,175,263
2100,12,8,175,263
     2100        1.68113e+09
2415,12,8,202,302
2415,12,8,202,302
2415,12,8,202,302
2415,12,8,202,302
2415,12,8,202,302
2415,12,8,202,302
     2415        2.51335e+09
2777,12,8,232,348
2777,12,8,232,348
2777,12,8,232,348
2777,12,8,232,348
2777,12,8,232,348
2777,12,8,232,348
     2777        3.50808e+09
3193,12,8,267,400
3193,12,8,267,400
3193,12,8,267,400
3193,12,8,267,400
3193,12,8,267,400
3193,12,8,267,400
     3193        5.80926e+09
3672,12,8,306,459
3672,12,8,306,459
3672,12,8,306,459
3672,12,8,306,459
3672,12,8,306,459
3672,12,8,306,459
     3672        8.54481e+09
4222,12,8,352,528
4222,12,8,352,528
4222,12,8,352,528
4222,12,8,352,528
4222,12,8,352,528
4222,12,8,352,528
     4222        1.25246e+10
4855,12,8,405,607
4855,12,8,405,607
4855,12,8,405,607
4855,12,8,405,607
4855,12,8,405,607
4855,12,8,405,607
     4855        1.73262e+10
5583,12,8,466,698
5583,12,8,466,698
5583,12,8,466,698
5583,12,8,466,698
5583,12,8,466,698
5583,12,8,466,698
     5583        2.67338e+10
6420,12,8,535,803
6420,12,8,535,803
6420,12,8,535,803
6420,12,8,535,803
6420,12,8,535,803
6420,12,8,535,803
     6420        4.54822e+10
7000,12,8,584,875
7000,12,8,584,875
7000,12,8,584,875
7000,12,8,584,875
7000,12,8,584,875
7000,12,8,584,875
     7000        6.01901e+10
